maxsimulationtime=1000	models=Centroid	sdr=0.05	leadersmodeloffset=0.0,0.0,	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	groupsizes=5,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	selected=random initializer	width=500	height=500	selected=squarereflect	selected=NullPowerAlgorithm	maxspeed=10	minspeed=5	maxpausetime=10	selected=Random WayPoint	maxinitialdistance=30	extratraces=true	pergrouprange=false	adr=0.05	nodenumber=5	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
511	1	222	383	6042	1019	0	0	false
511	2	205	410	6035	1019	0	0	false
511	3	163	385	5099	1019	0	0	false
511	4	206	386	6011	1019	0	0	false
512	0	203	422	6018	1019	0	0	true
512	1	225	389	5098	1019	0	0	false
512	2	208	416	6025	1019	0	0	false
512	3	165	390	6026	1019	0	0	false
512	4	208	392	6047	1019	0	0	false
513	0	205	427	6018	1019	0	0	true
513	1	227	395	604	1019	0	0	false
513	2	210	422	6015	1019	0	0	false
513	3	167	396	6039	1019	0	0	false
513	4	211	398	5089	1019	0	0	false
514	0	208	433	6018	1019	0	0	true
514	1	230	401	6	1019	0	0	false
514	2	212	427	5093	1019	0	0	false
514	3	170	402	6004	1019	0	0	false
514	4	213	403	604	1019	0	0	false
515	0	210	439	6018	1019	0	0	true
515	1	232	406	6049	1019	0	0	false
515	2	215	433	6023	1019	0	0	false
515	3	172	407	601	1019	0	0	false
515	4	215	409	5099	1019	0	0	false
516	0	212	445	6018	1019	0	0	true
516	1	234	412	5098	1019	0	0	false
516	2	217	439	6026	1019	0	0	false
516	3	174	413	6041	1019	0	0	false
516	4	218	415	6018	1019	0	0	false
517	0	215	450	6018	1019	0	0	true
517	1	236	418	6046	1019	0	0	false
517	2	219	444	6044	1019	0	0	false
517	3	176	419	6017	1019	0	0	false
517	4	220	421	6042	1019	0	0	false
518	0	217	456	6018	1019	0	0	true
518	1	239	424	604	1019	0	0	false
518	2	222	450	509	1019	0	0	false
518	3	179	425	6036	1019	0	0	false
518	4	222	427	6015	1019	0	0	false
519	0	219	462	6018	1019	0	0	true
519	1	241	430	6046	1019	0	0	false
519	2	224	456	5091	1019	0	0	false
519	3	181	431	6014	1019	0	0	false
519	4	225	432	6022	1019	0	0	false
520	0	222	468	6018	1019	0	0	true
520	1	244	436	6007	1019	0	0	false
520	2	226	461	6029	1019	0	0	false
520	3	183	436	5092	1019	0	0	false
520	4	227	438	6049	1019	0	0	false
521	0	224	473	6018	1019	0	0	true
521	1	246	441	5089	1019	0	0	false
521	2	229	467	5095	1019	0	0	false
521	3	186	442	6039	1019	0	0	false
521	4	229	444	6036	1019	0	0	false
522	0	226	479	6018	1019	0	0	true
522	1	248	447	5092	1019	0	0	false
522	2	231	473	6026	1019	0	0	false
522	3	188	448	6043	1019	0	0	false
522	4	232	450	6043	1019	0	0	false
523	0	229	485	6018	1019	0	0	true
523	1	250	452	6043	1019	0	0	false
523	2	233	479	6007	1019	0	0	false
523	3	191	454	6036	1019	0	0	false
523	4	234	456	6009	1019	0	0	false
524	0	231	489	6018	1019	0	0	true
524	1	253	458	5089	1019	0	0	false
524	2	235	484	6044	1019	0	0	false
524	3	193	460	602	1019	0	0	false
524	4	236	462	6025	1019	0	0	false
525	0	231	489	6018	1019	0	0	true
525	1	255	464	6021	1019	0	0	false
525	2	238	490	6022	1019	0	0	false
525	3	195	465	6003	1019	0	0	false
525	4	239	467	601	4033	0	0	false
526	0	231	489	6018	1019	0	0	true
526	1	257	470	6024	4033	0	0	false
526	2	240	496	6002	1019	0	0	false
526	3	197	471	6001	1019	0	0	false
526	4	236	462	6044	1019	0	0	false
527	0	231	489	6018	1019	0	0	true
527	1	255	464	6013	1019	0	0	false
527	2	242	497	6	1025	0	0	false
527	3	200	477	6012	1019	0	0	false
527	4	239	468	6049	4033	0	0	false
528	0	231	489	6018	1019	0	0	true
528	1	257	469	6048	4033	0	0	false
528	2	244	496	6042	1034	0	0	false
528	3	202	482	6038	1019	0	0	false
528	4	236	462	6019	1019	0	0	false
529	0	231	489	6018	1019	0	0	true
529	1	255	463	5094	1019	0	0	false
529	2	246	497	5099	1038	0	0	false
529	3	204	488	6015	4033	0	0	false
529	4	239	467	6039	4033	0	0	false
530	0	231	489	6018	1019	0	0	true
530	1	257	469	6023	4033	0	0	false
530	2	247	496	6004	1043	0	0	false
530	3	202	482	6032	1019	0	0	false
530	4	236	462	6026	1019	0	0	false
531	0	231	489	6018	1019	0	0	true
531	1	255	463	5098	1019	0	0	false
531	2	248	497	6033	1046	0	0	false
531	3	205	488	6048	4033	0	0	false
531	4	239	467	6005	4033	0	0	false
532	0	233	482	7065	5001	0	0	true
532	1	257	469	7081	2092	0	0	false
532	2	249	496	7099	4051	0	0	false
532	3	202	482	7061	004	0	0	false
532	4	236	462	7051	202	0	0	false
533	0	235	475	7065	5001	0	0	true
533	1	249	470	7056	3006	0	0	false
533	2	247	488	703	4058	0	0	false
533	3	209	485	7059	0024	0	0	false
533	4	232	468	7029	2029	0	0	false
534	0	237	467	7065	5001	0	0	true
534	1	242	471	7066	3025	0	0	false
534	2	246	481	7049	4064	0	0	false
534	3	216	487	8003	0004	0	0	false
534	4	227	473	7084	2053	0	0	false
535	0	240	460	7065	5001	0	0	true
535	1	234	470	7085	305	0	0	false
535	2	245	473	7028	407	0	0	false
535	3	224	487	7036	601	0	0	false
535	4	221	478	7077	4029	0	0	false
536	0	242	453	7065	5001	0	0	true
536	1	227	468	7034	3082	0	0	false
536	2	245	466	7047	4074	0	0	false
536	3	232	486	7068	5088	0	0	false
536	4	218	471	7052	5037	0	0	false
537	0	244	446	7065	5001	0	0	true
537	1	221	463	7081	4017	0	0	false
537	2	245	459	7089	4078	0	0	false
537	3	239	483	7069	5068	0	0	false
537	4	222	465	7079	4091	0	0	false
538	0	246	438	7065	5001	0	0	true
538	1	217	456	7037	4048	0	0	false
538	2	246	451	7098	4082	0	0	false
538	3	245	479	7034	5051	0	0	false
538	4	224	457	7092	5004	0	0	false
539	0	249	431	7065	5001	0	0	true
539	1	215	449	7072	4069	0	0	false
539	2	247	443	7098	4085	0	0	false
539	3	250	474	7035	5037	0	0	false
539	4	226	450	7091	5	0	0	false
540	0	251	424	7065	5001	0	0	true
540	1	215	441	7031	4082	0	0	false
540	2	248	435	7057	4087	0	0	false
540	3	255	468	7092	5027	0	0	false
540	4	229	442	8002	5002	0	0	false
541	0	253	416	7065	5001	0	0	true
541	1	216	434	7098	409	0	0	false
541	2	249	427	7046	4089	0	0	false
541	3	259	461	7036	502	0	0	false
541	4	231	434	7027	5001	0	0	false
542	0	255	409	7065	5001	0	0	true
542	1	218	426	7031	4095	0	0	false
542	2	250	420	7078	4091	0	0	false
542	3	263	455	7082	5015	0	0	false
542	4	233	428	7032	5001	0	0	false
543	0	258	402	7065	5001	0	0	true
543	1	219	419	7041	4098	0	0	false
543	2	252	412	7064	4093	0	0	false
543	3	266	447	7082	5011	0	0	false
543	4	235	421	7041	5001	0	0	false
544	0	260	394	7065	5001	0	0	true
544	1	221	412	7061	4099	0	0	false
544	2	254	405	709	4094	0	0	false
544	3	269	440	7034	5008	0	0	false
544	4	238	413	7075	5001	0	0	false
545	0	262	387	7065	5001	0	0	true
545	1	223	405	709	5	0	0	false
545	2	255	397	7028	4095	0	0	false
545	3	271	433	7068	5006	0	0	false
545	4	240	406	7074	5001	0	0	false
546	0	265	380	7065	5001	0	0	true
546	1	226	397	707	5001	0	0	false
546	2	257	390	7078	4096	0	0	false
546	3	274	426	7088	5005	0	0	false
546	4	242	399	7094	5001	0	0	false
547	0	267	372	7065	5001	0	0	true
547	1	228	390	7031	5001	0	0	false
547	2	259	383	8	4097	0	0	false
547	3	277	419	7069	5004	0	0	false
547	4	244	391	7028	5001	0	0	false
548	0	269	365	7065	5001	0	0	true
548	1	230	383	7036	5001	0	0	false
548	2	261	375	7095	4098	0	0	false
548	3	279	411	7035	5003	0	0	false
548	4	247	384	7085	5001	0	0	false
549	0	271	358	7065	5001	0	0	true
549	1	232	376	7065	5001	0	0	false
549	2	263	367	7037	4098	0	0	false
549	3	281	404	8001	5003	0	0	false
549	4	249	377	7043	5001	0	0	false
550	0	274	351	7065	5001	0	0	true
550	1	234	368	7096	5001	0	0	false
550	2	265	360	7084	4099	0	0	false
550	3	284	397	7055	5002	0	0	false
550	4	251	370	7064	5001	0	0	false
551	0	276	343	7065	5001	0	0	true
551	1	237	361	7062	5001	0	0	false
551	2	267	353	7068	4099	0	0	false
551	3	286	390	8002	5002	0	0	false
551	4	253	362	7071	5001	0	0	false
552	0	278	336	7065	5001	0	0	true
552	1	239	353	703	5001	0	0	false
552	2	269	345	7067	4099	0	0	false
552	3	289	382	7082	5002	0	0	false
552	4	256	355	7076	5001	0	0	false
553	0	280	329	7065	5001	0	0	true
553	1	241	346	7081	5001	0	0	false
553	2	272	338	7041	5	0	0	false
553	3	291	375	7071	5002	0	0	false
553	4	258	347	7038	5001	0	0	false
554	0	283	321	7065	5001	0	0	true
554	1	243	339	7074	5001	0	0	false
554	2	274	331	7057	5	0	0	false
554	3	293	367	7079	5002	0	0	false
554	4	260	340	7046	5001	0	0	false
555	0	285	314	7065	5001	0	0	true
555	1	246	332	7095	5001	0	0	false
555	2	276	324	7074	5	0	0	false
555	3	296	360	7028	5001	0	0	false
555	4	262	333	7045	5001	0	0	false
556	0	287	307	7065	5001	0	0	true
556	1	248	324	7029	5001	0	0	false
556	2	278	316	7052	5	0	0	false
556	3	298	353	7092	5001	0	0	false
556	4	265	326	705	5001	0	0	false
557	0	289	299	7065	5001	0	0	true
557	1	250	317	7033	5001	0	0	false
557	2	280	309	7055	5001	0	0	false
557	3	300	345	7064	5001	0	0	false
557	4	267	319	7028	5001	0	0	false
558	0	292	292	7065	5001	0	0	true
558	1	252	310	7062	5001	0	0	false
558	2	282	302	7051	5001	0	0	false
558	3	302	338	7091	5001	0	0	false
558	4	269	312	7091	5001	0	0	false
559	0	294	285	7065	5001	0	0	true
559	1	255	303	7089	5001	0	0	false
559	2	285	294	7041	5001	0	0	false
559	3	305	330	7034	5001	0	0	false
559	4	271	304	7041	5001	0	0	false
560	0	296	278	7065	5001	0	0	true
560	1	257	295	7063	5001	0	0	false
560	2	287	287	7033	5001	0	0	false
560	3	307	323	7047	5001	0	0	false
560	4	274	297	7061	5001	0	0	false
561	0	298	270	7065	5001	0	0	true
561	1	259	288	7099	5001	0	0	false
561	2	289	280	7088	5001	0	0	false
561	3	309	316	704	5001	0	0	false
561	4	276	290	7098	5001	0	0	false
562	0	301	263	7065	5001	0	0	true
562	1	262	280	7058	5001	0	0	false
562	2	291	273	7086	5001	0	0	false
562	3	311	309	7054	5001	0	0	false
562	4	278	283	7078	5001	0	0	false
563	0	303	256	7065	5001	0	0	true
563	1	264	273	7031	5001	0	0	false
563	2	293	265	7074	5001	0	0	false
563	3	314	302	7069	5001	0	0	false
563	4	280	275	7088	5001	0	0	false
564	0	305	248	7065	5001	0	0	true
564	1	266	266	705	5001	0	0	false
564	2	296	258	7072	5001	0	0	false
564	3	316	295	7066	5001	0	0	false
564	4	283	268	8001	5001	0	0	false
565	0	308	241	7065	5001	0	0	true
565	1	268	259	703	5001	0	0	false
565	2	298	251	7067	5001	0	0	false
565	3	318	287	7062	5001	0	0	false
565	4	285	260	7089	5001	0	0	false
566	0	310	234	7065	5001	0	0	true
566	1	270	252	705	5001	0	0	false
566	2	300	243	7051	5001	0	0	false
566	3	320	280	7028	5001	0	0	false
566	4	287	252	8001	5001	0	0	false
567	0	312	226	7065	5001	0	0	true
567	1	273	245	7066	5001	0	0	false
567	2	302	236	7076	5001	0	0	false
567	3	322	273	8	5001	0	0	false
567	4	290	245	7065	5001	0	0	false
568	0	314	219	7065	5001	0	0	true
568	1	275	237	7097	5001	0	0	false
568	2	305	229	7028	5001	0	0	false
568	3	325	265	7063	5001	0	0	false
568	4	292	237	7046	5001	0	0	false
569	0	317	212	7065	5001	0	0	true
569	1	277	230	7084	5001	0	0	false
569	2	307	222	7096	5001	0	0	false
569	3	327	258	7032	5001	0	0	false
569	4	294	230	7046	5001	0	0	false
570	0	319	204	7065	5001	0	0	true
570	1	280	222	7072	5001	0	0	false
570	2	309	214	7067	5001	0	0	false
570	3	329	251	7093	5001	0	0	false
570	4	297	223	7028	5001	0	0	false
571	0	321	197	7065	5001	0	0	true
571	1	282	215	7071	5001	0	0	false
571	2	311	207	7077	5001	0	0	false
571	3	332	244	7046	5001	0	0	false
571	4	299	216	7051	5001	0	0	false
572	0	323	190	7065	5001	0	0	true
572	1	284	208	7056	5001	0	0	false
572	2	314	199	7064	5001	0	0	false
572	3	334	236	7045	5001	0	0	false
572	4	301	209	7031	5001	0	0	false
573	0	326	183	7065	5001	0	0	true
573	1	286	200	7054	5001	0	0	false
573	2	316	192	7079	5001	0	0	false
573	3	336	229	7082	5001	0	0	false
573	4	303	202	7063	5001	0	0	false
574	0	328	175	7065	5001	0	0	true
574	1	289	193	7083	5001	0	0	false
574	2	318	185	7027	5001	0	0	false
574	3	338	222	7061	5001	0	0	false
574	4	305	195	7044	5001	0	0	false
575	0	330	168	7065	5001	0	0	true
575	1	291	186	709	5001	0	0	false
575	2	320	178	7046	5001	0	0	false
575	3	341	215	7079	5001	0	0	false
575	4	308	188	7092	5001	0	0	false
576	0	332	161	7065	5001	0	0	true
576	1	293	178	7073	5001	0	0	false
576	2	323	171	7044	5001	0	0	false
576	3	343	207	7061	5001	0	0	false
576	4	310	180	7046	5001	0	0	false
577	0	335	153	7065	5001	0	0	true
577	1	296	171	7083	5001	0	0	false
577	2	325	163	7054	5001	0	0	false
577	3	345	200	708	5001	0	0	false
577	4	312	173	7096	5001	0	0	false
578	0	337	146	7065	5001	0	0	true
578	1	298	163	7075	5001	0	0	false
578	2	327	156	7055	5001	0	0	false
578	3	347	192	703	5001	0	0	false
578	4	314	165	7051	5001	0	0	false
579	0	339	139	7065	5001	0	0	true
579	1	300	156	7052	5001	0	0	false
579	2	329	149	7028	5001	0	0	false
579	3	350	185	7065	5001	0	0	false
579	4	317	158	7031	5001	0	0	false
580	0	342	131	7065	5001	0	0	true
580	1	302	149	7084	5001	0	0	false
580	2	331	142	8002	5001	0	0	false
580	3	352	178	7031	5001	0	0	false
580	4	319	151	7037	5001	0	0	false
581	0	344	124	7065	5001	0	0	true
581	1	305	141	7033	5001	0	0	false
581	2	334	134	7051	5001	0	0	false
581	3	354	171	7041	5001	0	0	false
581	4	321	144	7087	5001	0	0	false
582	0	346	118	7065	5001	0	0	true
582	1	307	134	7083	5001	0	0	false
582	2	336	127	7071	5001	0	0	false
582	3	356	164	7055	5001	0	0	false
582	4	323	137	7044	5001	0	0	false
583	0	346	118	7065	5001	0	0	true
583	1	309	127	7057	5001	0	0	false
583	2	338	120	7077	5001	0	0	false
583	3	359	157	7069	5001	0	0	false
583	4	326	130	7049	1087	0	0	false
584	0	346	118	7065	5001	0	0	true
584	1	311	120	7071	5001	0	0	false
584	2	341	112	7094	5001	0	0	false
584	3	361	150	7064	5001	0	0	false
584	4	323	137	7073	5001	0	0	false
585	0	346	118	7065	5001	0	0	true
585	1	314	112	7033	1087	0	0	false
585	2	343	105	705	5001	0	0	false
585	3	363	142	7093	5001	0	0	false
585	4	326	129	706	1087	0	0	false
586	0	346	118	7065	5001	0	0	true
586	1	312	119	705	5001	0	0	false
586	2	345	98	704	5001	0	0	false
586	3	365	135	7035	1087	0	0	false
586	4	323	137	7044	5001	0	0	false
587	0	346	118	7065	5001	0	0	true
587	1	314	112	7093	1087	0	0	false
587	2	347	91	7053	5001	0	0	false
587	3	363	142	7066	5001	0	0	false
587	4	326	129	7052	1087	0	0	false
588	0	346	118	7065	5001	0	0	true
588	1	311	120	7041	5001	0	0	false
588	2	350	83	7078	5001	0	0	false
588	3	365	134	7046	1087	0	0	false
588	4	323	137	7088	5001	0	0	false
589	0	346	118	7065	5001	0	0	true
589	1	314	112	7036	1087	0	0	false
589	2	352	76	7063	1087	0	0	false
589	3	363	142	7048	5001	0	0	false
589	4	326	129	7059	1087	0	0	false
590	0	339	126	9068	2027	0	0	true
590	1	311	120	9093	0032	0	0	false
590	2	350	83	9047	1094	0	0	false
590	3	365	134	9032	3094	0	0	false
590	4	323	136	9082	5092	0	0	false
591	0	333	133	9068	2027	0	0	true
591	1	321	123	9074	005	0	0	false
591	2	346	92	9062	1098	0	0	false
591	3	359	128	9026	307	0	0	false
591	4	333	133	9094	6011	0	0	false
592	0	327	140	9068	2027	0	0	true
592	1	329	127	10007	0075	0	0	false
592	2	342	101	10013	2001	0	0	false
592	3	351	123	9085	3041	0	0	false
592	4	342	131	9076	005	0	0	false
593	0	321	148	9068	2027	0	0	true
593	1	337	134	907	1007	0	0	false
593	2	338	110	9052	2005	0	0	false
593	3	342	120	9066	3011	0	0	false
593	4	351	136	9073	2023	0	0	false
594	0	315	155	9068	2027	0	0	true
594	1	341	143	9081	1042	0	0	false
594	2	334	119	9087	2007	0	0	false
594	3	332	121	9022	2084	0	0	false
594	4	345	144	9059	2027	0	0	false
595	0	308	163	9068	2027	0	0	true
595	1	343	152	9063	1073	0	0	false
595	2	329	127	9069	201	0	0	false
595	3	323	123	903	2064	0	0	false
595	4	339	151	9069	2027	0	0	false
596	0	302	170	9068	2027	0	0	true
596	1	341	162	9037	1094	0	0	false
596	2	324	136	9022	2012	0	0	false
596	3	315	128	9057	2051	0	0	false
596	4	333	158	10005	2027	0	0	false
597	0	296	178	9068	2027	0	0	true
597	1	338	171	10004	2008	0	0	false
597	2	319	143	9079	2013	0	0	false
597	3	307	133	9081	2042	0	0	false
597	4	326	166	9035	2027	0	0	false
598	0	290	185	9068	2027	0	0	true
598	1	333	179	9034	2016	0	0	false
598	2	314	152	10009	2015	0	0	false
598	3	300	140	9078	2036	0	0	false
598	4	320	173	9021	2027	0	0	false
599	0	284	192	9068	2027	0	0	true
599	1	328	187	9041	202	0	0	false
599	2	309	160	9023	2017	0	0	false
599	3	293	147	9036	2033	0	0	false
599	4	314	180	9022	2027	0	0	false
600	0	277	200	9068	2027	0	0	true
600	1	323	195	9099	2023	0	0	false
600	2	303	168	9075	2018	0	0	false
600	3	286	154	9093	2031	0	0	false
600	4	308	187	10015	2027	0	0	false
601	0	271	207	9068	2027	0	0	true
601	1	316	203	9047	2024	0	0	false
601	2	298	176	9063	2019	0	0	false
601	3	280	161	10007	2029	0	0	false
601	4	302	195	9032	2027	0	0	false
602	0	265	215	9068	2027	0	0	true
602	1	310	210	9061	2025	0	0	false
602	2	292	184	10007	202	0	0	false
602	3	273	168	9055	2028	0	0	false
602	4	296	202	9054	2027	0	0	false
603	0	259	222	9068	2027	0	0	true
603	1	304	218	10016	2026	0	0	false
603	2	286	192	9089	2021	0	0	false
603	3	267	176	9088	2028	0	0	false
603	4	290	210	9097	2027	0	0	false
604	0	253	230	9068	2027	0	0	true
604	1	298	225	9022	2026	0	0	false
604	2	280	200	9057	2021	0	0	false
604	3	261	183	9089	2027	0	0	false
604	4	283	217	10005	2027	0	0	false
605	0	246	237	9068	2027	0	0	true
605	1	292	232	10	2026	0	0	false
605	2	275	207	9043	2022	0	0	false
605	3	254	191	9025	2027	0	0	false
605	4	277	225	9074	2027	0	0	false
606	0	240	244	9068	2027	0	0	true
606	1	286	240	9074	2027	0	0	false
606	2	269	215	9096	2023	0	0	false
606	3	248	198	9065	2027	0	0	false
606	4	271	232	9053	2027	0	0	false
607	0	234	252	9068	2027	0	0	true
607	1	279	248	9082	2027	0	0	false
607	2	263	223	9027	2023	0	0	false
607	3	242	205	9098	2027	0	0	false
607	4	265	240	9047	2027	0	0	false
608	0	228	259	9068	2027	0	0	true
608	1	273	255	10005	2027	0	0	false
608	2	257	230	9086	2024	0	0	false
608	3	236	213	9087	2027	0	0	false
608	4	259	247	903	2027	0	0	false
609	0	222	267	9068	2027	0	0	true
609	1	267	263	10015	2027	0	0	false
609	2	251	238	904	2024	0	0	false
609	3	229	220	9098	2027	0	0	false
609	4	253	254	10013	2027	0	0	false
610	0	215	274	9068	2027	0	0	true
610	1	260	271	902	2027	0	0	false
610	2	245	245	9025	2024	0	0	false
610	3	223	228	9085	2027	0	0	false
610	4	246	262	9063	2027	0	0	false
611	0	209	282	9068	2027	0	0	true
611	1	254	278	9037	2027	0	0	false
611	2	240	253	9024	2025	0	0	false
611	3	217	236	9037	2027	0	0	false
611	4	240	269	909	2027	0	0	false
612	0	203	289	9068	2027	0	0	true
612	1	248	285	10017	2027	0	0	false
612	2	234	260	9055	2025	0	0	false
612	3	211	243	9056	2027	0	0	false
612	4	234	277	10013	2027	0	0	false
613	0	197	297	9068	2027	0	0	true
613	1	242	293	9077	2027	0	0	false
613	2	228	267	10007	2025	0	0	false
613	3	204	250	10003	2027	0	0	false
613	4	227	285	10003	2027	0	0	false
614	0	190	304	9068	2027	0	0	true
614	1	236	300	9024	2027	0	0	false
614	2	222	275	9079	2025	0	0	false
614	3	198	258	9059	2027	0	0	false
614	4	221	292	9053	2027	0	0	false
615	0	184	311	9068	2027	0	0	true
615	1	230	307	902	2027	0	0	false
615	2	215	283	9024	2025	0	0	false
615	3	192	265	10001	2027	0	0	false
615	4	215	300	9031	2027	0	0	false
616	0	178	319	9068	2027	0	0	true
616	1	224	314	908	2027	0	0	false
616	2	210	290	908	2026	0	0	false
616	3	185	273	9087	2027	0	0	false
616	4	209	307	9065	2027	0	0	false
617	0	172	326	9068	2027	0	0	true
617	1	217	322	10013	2027	0	0	false
617	2	203	297	9076	2026	0	0	false
617	3	179	280	10006	2027	0	0	false
617	4	202	314	9072	2027	0	0	false
618	0	166	334	9068	2027	0	0	true
618	1	211	330	9028	2027	0	0	false
618	2	197	305	9059	2026	0	0	false
618	3	173	288	9059	2027	0	0	false
618	4	196	322	9079	2027	0	0	false
619	0	159	341	9068	2027	0	0	true
619	1	205	337	9069	2027	0	0	false
619	2	191	312	9045	2026	0	0	false
619	3	166	296	9026	2027	0	0	false
619	4	190	329	9064	2027	0	0	false
620	0	153	349	9068	2027	0	0	true
620	1	199	344	9088	2027	0	0	false
620	2	185	320	9045	2026	0	0	false
620	3	161	303	9086	2027	0	0	false
620	4	184	337	9043	2027	0	0	false
621	0	147	356	9068	2027	0	0	true
621	1	192	352	9081	2027	0	0	false
621	2	179	327	9021	2026	0	0	false
621	3	154	310	10016	2027	0	0	false
621	4	178	344	9074	2027	0	0	false
622	0	141	363	9068	2027	0	0	true
622	1	186	359	9042	2027	0	0	false
622	2	173	334	9032	2026	0	0	false
622	3	148	318	9054	2027	0	0	false
622	4	171	351	9078	2027	0	0	false
623	0	135	371	9068	2027	0	0	true
623	1	180	367	9071	2027	0	0	false
623	2	167	341	908	2026	0	0	false
623	3	142	325	10009	2027	0	0	false
623	4	165	359	9026	2027	0	0	false
624	0	128	378	9068	2027	0	0	true
624	1	174	374	9067	2027	0	0	false
624	2	161	349	9046	2026	0	0	false
624	3	135	333	9076	2027	0	0	false
624	4	159	366	9028	2027	0	0	false
625	0	122	386	9068	2027	0	0	true
625	1	168	382	9039	2027	0	0	false
625	2	155	356	9035	2026	0	0	false
625	3	129	341	10015	2027	0	0	false
625	4	153	373	9064	2027	0	0	false
626	0	116	393	9068	2027	0	0	true
626	1	162	389	9065	2027	0	0	false
626	2	149	363	9053	2026	0	0	false
626	3	122	348	9031	2027	0	0	false
626	4	147	381	904	2027	0	0	false
627	0	110	401	9068	2027	0	0	true
627	1	156	396	9042	2027	0	0	false
627	2	143	371	9098	2026	0	0	false
627	3	116	356	9021	2027	0	0	false
627	4	141	388	9048	2027	0	0	false
628	0	104	408	9068	2027	0	0	true
628	1	150	403	9024	2027	0	0	false
628	2	137	378	9045	2026	0	0	false
628	3	111	363	9092	2027	0	0	false
628	4	135	395	9072	2027	0	0	false
629	0	97	415	9068	2027	0	0	true
629	1	144	410	9091	2027	0	0	false
629	2	131	386	9046	2026	0	0	false
629	3	104	370	9037	2027	0	0	false
629	4	129	402	9027	2027	0	0	false
630	0	91	423	9068	2027	0	0	true
630	1	137	418	9038	2027	0	0	false
630	2	124	393	909	2026	0	0	false
630	3	98	377	10013	2027	0	0	false
630	4	123	410	10014	2027	0	0	false
631	0	85	430	9068	2027	0	0	true
631	1	131	425	909	2027	0	0	false
631	2	118	400	9021	2026	0	0	false
631	3	92	385	10007	2027	0	0	false
631	4	116	417	9038	2027	0	0	false
632	0	79	438	9068	2027	0	0	true
632	1	125	433	9056	2027	0	0	false
632	2	112	408	9024	2027	0	0	false
632	3	85	393	10009	2027	0	0	false
632	4	110	425	9034	2027	0	0	false
633	0	73	445	9068	2027	0	0	true
633	1	119	440	9058	2027	0	0	false
633	2	106	415	10003	2027	0	0	false
633	3	79	401	9029	2027	0	0	false
633	4	104	432	9046	2027	0	0	false
634	0	66	453	9068	2027	0	0	true
634	1	113	448	9065	2027	0	0	false
634	2	100	422	9091	2027	0	0	false
634	3	73	408	9061	2027	0	0	false
634	4	98	439	9021	2027	0	0	false
635	0	61	459	9068	2027	0	0	true
635	1	106	455	904	2027	0	0	false
635	2	94	430	9097	2027	0	0	false
635	3	67	415	9085	2027	0	0	false
635	4	92	446	909	2027	0	0	false
636	0	61	459	9068	2027	0	0	true
636	1	100	462	906	2027	0	0	false
636	2	87	438	9026	2027	0	0	false
636	3	60	423	9043	2027	0	0	false
636	4	86	454	9086	2027	0	0	false
637	0	61	459	9068	2027	0	0	true
637	1	94	470	9077	2027	0	0	false
637	2	81	445	9023	2027	0	0	false
637	3	54	430	9077	2027	0	0	false
637	4	80	461	9034	5041	0	0	false
638	0	61	459	9068	2027	0	0	true
638	1	88	477	9063	5041	0	0	false
638	2	75	452	9057	2027	0	0	false
638	3	48	438	9034	5041	0	0	false
638	4	86	454	9043	2027	0	0	false
639	0	61	459	9068	2027	0	0	true
639	1	94	470	9099	2027	0	0	false
639	2	69	459	9074	2027	0	0	false
639	3	54	430	9045	2027	0	0	false
639	4	80	461	9099	5041	0	0	false
640	0	61	459	9068	2027	0	0	true
640	1	88	477	9075	5041	0	0	false
640	2	63	467	903	2027	0	0	false
640	3	48	438	9072	5041	0	0	false
640	4	86	454	9022	2027	0	0	false
641	0	61	459	9068	2027	0	0	true
641	1	94	470	9043	2027	0	0	false
641	2	57	474	9099	2027	0	0	false
641	3	54	430	10002	2027	0	0	false
641	4	80	461	9079	5041	0	0	false
642	0	61	459	9068	2027	0	0	true
642	1	88	477	9081	5041	0	0	false
642	2	51	481	9068	2027	0	0	false
642	3	48	438	9049	5041	0	0	false
642	4	86	453	9069	2027	0	0	false
643	0	68	453	9019	506	0	0	true
643	1	94	470	8095	3072	0	0	false
643	2	44	489	9039	5036	0	0	false
643	3	54	431	902	1023	0	0	false
643	4	80	461	808	3035	0	0	false
644	0	75	448	9019	506	0	0	true
644	1	87	465	904	3089	0	0	false
644	2	50	481	9043	5039	0	0	false
644	3	57	439	9056	1003	0	0	false
644	4	72	459	9029	3065	0	0	false
645	0	82	442	9019	506	0	0	true
645	1	80	458	8098	401	0	0	false
645	2	56	474	9057	5041	0	0	false
645	3	62	447	8077	0074	0	0	false
645	4	64	454	9063	4029	0	0	false
646	0	90	436	9019	506	0	0	true
646	1	75	451	9015	4035	0	0	false
646	2	62	467	9023	5043	0	0	false
