maxsimulationtime=1000	models=Centroid	sdr=0.05	leadersmodeloffset=0.0,0.0,	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	groupsizes=10,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	selected=random initializer	width=500	height=500	selected=squarereflect	selected=NullPowerAlgorithm	maxspeed=10	minspeed=5	maxpausetime=10	selected=Random WayPoint	maxinitialdistance=30	extratraces=true	pergrouprange=false	adr=0.05	nodenumber=10	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
19	4	390	302	7097	4043	0	0	false
19	5	376	313	8056	1029	0	0	false
19	6	402	304	8014	4043	0	0	false
19	7	376	295	8059	4035	0	0	false
19	8	391	277	8038	4044	0	0	false
19	9	416	287	8013	4055	0	0	false
20	0	392	294	8021	4043	0	0	true
20	1	400	304	8055	1029	0	0	false
20	2	415	274	8017	1037	0	0	false
20	3	402	293	8031	4043	0	0	false
20	4	388	294	8024	1029	0	0	false
20	5	378	321	7096	4043	0	0	false
20	6	400	296	7087	1029	0	0	false
20	7	373	287	8003	4035	0	0	false
20	8	389	269	8057	103	0	0	false
20	9	415	279	8042	4055	0	0	false
21	0	387	302	10	2015	0	0	true
21	1	402	312	905	4033	0	0	false
21	2	417	282	10015	2092	0	0	false
21	3	399	285	9086	2065	0	0	false
21	4	390	302	9078	0077	0	0	false
21	5	376	313	10023	5089	0	0	false
21	6	402	304	10006	3074	0	0	false
21	7	370	279	10009	1029	0	0	false
21	8	391	278	9096	1099	0	0	false
21	9	413	271	9073	2064	0	0	false
22	0	381	310	10	2015	0	0	true
22	1	399	303	9088	3075	0	0	false
22	2	407	284	10011	208	0	0	false
22	3	391	290	9051	2042	0	0	false
22	4	397	309	9085	2085	0	0	false
22	5	386	310	9081	6012	0	0	false
22	6	393	298	10012	2092	0	0	false
22	7	373	289	9065	1042	0	0	false
22	8	387	287	9073	2003	0	0	false
22	9	405	275	9088	2057	0	0	false
23	0	376	319	10	2015	0	0	true
23	1	391	298	9088	2065	0	0	false
23	2	397	287	9079	2069	0	0	false
23	3	384	296	10003	203	0	0	false
23	4	387	312	9075	2023	0	0	false
23	5	395	308	10041	0056	0	0	false
23	6	384	301	9064	2035	0	0	false
23	7	375	298	1001	1055	0	0	false
23	8	383	295	10017	2006	0	0	false
23	9	397	281	1002	2051	0	0	false
24	0	370	327	10	2015	0	0	true
24	1	382	302	9064	2021	0	0	false
24	2	388	292	9092	2059	0	0	false
24	3	377	304	10007	2023	0	0	false
24	4	381	319	10041	2016	0	0	false
24	5	404	313	9073	2009	0	0	false
24	6	377	307	9058	202	0	0	false
24	7	375	309	9084	1066	0	0	false
24	8	378	304	9064	2008	0	0	false
24	9	388	287	10018	2046	0	0	false
25	0	365	335	10	2015	0	0	true
25	1	376	310	906	2016	0	0	false
25	2	380	297	9058	2051	0	0	false
25	3	371	312	10025	2019	0	0	false
25	4	376	328	10006	2015	0	0	false
25	5	399	322	9097	2015	0	0	false
25	6	371	315	10025	2017	0	0	false
25	7	374	318	10035	1075	0	0	false
25	8	373	313	9087	201	0	0	false
25	9	380	293	9051	2041	0	0	false
26	0	359	344	10	2015	0	0	true
26	1	371	318	10044	2015	0	0	false
26	2	372	303	10022	2044	0	0	false
26	3	365	320	10038	2017	0	0	false
26	4	370	336	10001	2015	0	0	false
26	5	394	330	10031	2015	0	0	false
26	6	365	324	9074	2016	0	0	false
26	7	372	329	10028	1083	0	0	false
26	8	368	321	10024	2011	0	0	false
26	9	373	300	10019	2037	0	0	false
27	0	354	352	10	2015	0	0	true
27	1	365	327	9062	2015	0	0	false
27	2	364	309	10023	2039	0	0	false
27	3	359	329	9068	2016	0	0	false
27	4	365	345	10032	2015	0	0	false
27	5	388	339	9072	2015	0	0	false
27	6	360	332	10015	2015	0	0	false
27	7	369	338	908	109	0	0	false
27	8	363	330	10038	2012	0	0	false
27	9	366	307	9099	2034	0	0	false
28	0	348	360	10	2015	0	0	true
28	1	360	335	9095	2015	0	0	false
28	2	357	316	10038	2034	0	0	false
28	3	353	337	9075	2016	0	0	false
28	4	359	353	9069	2015	0	0	false
28	5	383	347	9089	2015	0	0	false
28	6	354	340	10046	2015	0	0	false
28	7	366	348	9076	1095	0	0	false
28	8	358	339	9096	2013	0	0	false
28	9	359	314	9069	2031	0	0	false
29	0	343	369	10	2015	0	0	true
29	1	354	343	10016	2015	0	0	false
29	2	350	324	9076	2031	0	0	false
29	3	348	345	9076	2016	0	0	false
29	4	354	361	9081	2015	0	0	false
29	5	377	355	9082	2015	0	0	false
29	6	349	349	905	2015	0	0	false
29	7	363	357	10042	1099	0	0	false
29	8	352	347	10007	2014	0	0	false
29	9	353	321	9072	2029	0	0	false
30	0	337	377	10	2015	0	0	true
30	1	349	352	9068	2015	0	0	false
30	2	343	331	9079	2028	0	0	false
30	3	343	353	9074	2015	0	0	false
30	4	348	370	9071	2015	0	0	false
30	5	372	363	10001	2015	0	0	false
30	6	343	357	9078	2015	0	0	false
30	7	358	366	10	2002	0	0	false
30	8	347	356	10006	2014	0	0	false
30	9	346	328	10041	2027	0	0	false
31	0	332	385	10	2015	0	0	true
31	1	344	360	10034	2015	0	0	false
31	2	337	338	9089	2025	0	0	false
31	3	337	361	10008	2015	0	0	false
31	4	343	378	9053	2015	0	0	false
31	5	366	372	10031	2015	0	0	false
31	6	338	365	9075	2015	0	0	false
31	7	354	375	9086	2005	0	0	false
31	8	342	364	9058	2014	0	0	false
31	9	340	336	9053	2025	0	0	false
32	0	326	394	10	2015	0	0	true
32	1	338	368	9096	2015	0	0	false
32	2	331	346	10	2023	0	0	false
32	3	332	370	10023	2015	0	0	false
32	4	338	386	10	2015	0	0	false
32	5	361	380	9051	2015	0	0	false
32	6	333	373	9099	2015	0	0	false
32	7	350	384	10013	2007	0	0	false
32	8	336	372	10045	2015	0	0	false
32	9	334	344	9095	2023	0	0	false
33	0	321	402	10	2015	0	0	true
33	1	332	377	10037	2015	0	0	false
33	2	324	354	907	2022	0	0	false
33	3	326	378	10036	2015	0	0	false
33	4	332	394	9084	2015	0	0	false
33	5	355	388	9086	2015	0	0	false
33	6	327	382	10024	2015	0	0	false
33	7	345	393	9071	2009	0	0	false
33	8	331	381	1002	2015	0	0	false
33	9	327	352	10004	2022	0	0	false
34	0	315	410	10	2015	0	0	true
34	1	327	385	10004	2015	0	0	false
34	2	319	362	10018	202	0	0	false
34	3	320	387	9076	2015	0	0	false
34	4	327	402	10031	2015	0	0	false
34	5	350	397	10017	2015	0	0	false
34	6	322	390	10002	2015	0	0	false
34	7	340	401	9057	201	0	0	false
34	8	325	390	10034	2015	0	0	false
34	9	321	360	9091	2021	0	0	false
35	0	310	419	10	2015	0	0	true
35	1	321	394	10009	2015	0	0	false
35	2	313	370	9052	2019	0	0	false
35	3	315	395	10036	2015	0	0	false
35	4	321	411	10018	2015	0	0	false
35	5	344	405	10016	2015	0	0	false
35	6	316	399	9075	2015	0	0	false
35	7	335	410	10033	2011	0	0	false
35	8	319	398	1002	2015	0	0	false
35	9	315	367	10037	202	0	0	false
36	0	310	419	10	2015	0	0	true
36	1	316	402	10011	2015	0	0	false
36	2	307	378	10008	2019	0	0	false
36	3	309	404	9071	2015	0	0	false
36	4	315	419	9053	2015	0	0	false
36	5	339	414	10021	2015	0	0	false
36	6	311	407	10024	2015	0	0	false
36	7	330	418	10032	2011	0	0	false
36	8	314	407	9061	2015	0	0	false
36	9	309	376	1002	202	0	0	false
37	0	310	419	10	2015	0	0	true
37	1	310	411	10022	5029	0	0	false
37	2	301	386	905	2019	0	0	false
37	3	304	412	10027	2015	0	0	false
37	4	310	427	10023	5029	0	0	false
37	5	333	422	9078	5029	0	0	false
37	6	305	415	1001	5029	0	0	false
37	7	324	427	9091	2011	0	0	false
37	8	309	415	10002	2015	0	0	false
37	9	303	384	9057	202	0	0	false
38	0	310	419	10	2015	0	0	true
38	1	316	402	1002	2015	0	0	false
38	2	296	393	9063	2019	0	0	false
38	3	298	420	9093	503	0	0	false
38	4	316	419	10047	2015	0	0	false
38	5	339	414	9088	2015	0	0	false
38	6	311	407	9075	2015	0	0	false
38	7	319	436	10033	2011	0	0	false
38	8	303	423	10002	2015	0	0	false
38	9	298	392	9083	202	0	0	false
39	0	310	419	10	2015	0	0	true
39	1	310	411	9093	5029	0	0	false
39	2	290	401	10042	2019	0	0	false
39	3	304	412	10017	2015	0	0	false
39	4	310	428	10035	5029	0	0	false
39	5	333	422	909	5029	0	0	false
39	6	305	415	9056	5029	0	0	false
39	7	314	445	9088	2011	0	0	false
39	8	298	432	9096	2015	0	0	false
39	9	292	400	9052	202	0	0	false
40	0	310	419	10	2015	0	0	true
40	1	315	402	10034	2015	0	0	false
40	2	284	410	10024	2019	0	0	false
40	3	298	420	1001	503	0	0	false
40	4	316	419	9083	2015	0	0	false
40	5	339	414	907	2015	0	0	false
40	6	311	407	9093	2015	0	0	false
40	7	309	453	9067	5025	0	0	false
40	8	292	440	1004	5029	0	0	false
40	9	286	407	9052	202	0	0	false
