maxsimulationtime=1000	models=Centroid	sdr=0.05	leadersmodeloffset=0.0,0.0,	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	groupsizes=10,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	selected=random initializer	width=500	height=500	selected=squarereflect	selected=NullPowerAlgorithm	maxspeed=10	minspeed=5	maxpausetime=10	selected=Random WayPoint	maxinitialdistance=30	extratraces=true	pergrouprange=false	adr=0.05	nodenumber=5	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
17	3	118	370	6076	0018	0	0	false
17	4	106	379	703	0018	0	0	false
18	0	147	383	7002	0018	0	0	true
18	1	129	372	7023	0018	0	0	false
18	2	133	379	7031	0018	0	0	false
18	3	125	371	7026	0018	0	0	false
18	4	113	380	6093	0018	0	0	false
19	0	154	385	7002	0018	0	0	true
19	1	136	373	7015	0018	0	0	false
19	2	140	380	6096	0018	0	0	false
19	3	132	373	7013	0018	0	0	false
19	4	120	381	6068	0018	0	0	false
20	0	161	386	7002	0018	0	0	true
20	1	143	374	7011	0018	0	0	false
20	2	147	381	7022	0018	0	0	false
20	3	139	374	7017	0018	0	0	false
20	4	126	383	6075	0018	0	0	false
21	0	168	387	7002	0018	0	0	true
21	1	150	376	6094	0018	0	0	false
21	2	154	383	6075	0018	0	0	false
21	3	146	375	7021	0018	0	0	false
21	4	133	384	6072	0018	0	0	false
22	0	175	388	7002	0018	0	0	true
22	1	157	377	7001	0018	0	0	false
22	2	161	384	7019	0018	0	0	false
22	3	153	376	7002	0018	0	0	false
22	4	140	385	7005	0018	0	0	false
23	0	182	389	7002	0018	0	0	true
23	1	163	378	7035	0018	0	0	false
23	2	168	385	7018	0018	0	0	false
23	3	160	378	7002	0018	0	0	false
23	4	146	386	7019	0018	0	0	false
24	0	189	391	7002	0018	0	0	true
24	1	171	379	6084	0018	0	0	false
24	2	175	386	6083	0018	0	0	false
24	3	167	379	6095	0018	0	0	false
24	4	154	387	6093	0018	0	0	false
25	0	196	392	7002	0018	0	0	true
25	1	177	380	6077	0018	0	0	false
25	2	182	388	702	0018	0	0	false
25	3	174	380	7022	0018	0	0	false
25	4	160	389	6081	0018	0	0	false
26	0	202	393	7002	0018	0	0	true
26	1	184	382	7019	0018	0	0	false
26	2	189	389	6069	0018	0	0	false
26	3	181	381	6094	0018	0	0	false
26	4	167	390	6086	0018	0	0	false
27	0	209	394	7002	0018	0	0	true
27	1	191	383	6078	0018	0	0	false
27	2	195	390	6077	0018	0	0	false
27	3	188	383	7	0018	0	0	false
27	4	174	391	7	0018	0	0	false
28	0	216	396	7002	0018	0	0	true
28	1	198	384	6097	0018	0	0	false
28	2	202	391	6079	0018	0	0	false
28	3	195	384	7017	0018	0	0	false
28	4	181	392	6093	0018	0	0	false
29	0	223	397	7002	0018	0	0	true
29	1	205	385	7017	0018	0	0	false
29	2	209	392	7036	0018	0	0	false
29	3	202	385	7028	0018	0	0	false
29	4	188	394	6092	0018	0	0	false
30	0	226	397	7002	0018	0	0	true
30	1	212	387	6069	0018	0	0	false
30	2	216	394	6067	0018	0	0	false
30	3	209	386	6067	0018	0	0	false
30	4	194	395	6092	0018	0	0	false
31	0	226	397	7002	0018	0	0	true
31	1	218	388	7006	3032	0	0	false
31	2	223	395	7023	0018	0	0	false
31	3	216	388	6099	3032	0	0	false
31	4	201	396	702	0018	0	0	false
32	0	226	397	7002	0018	0	0	true
32	1	211	387	6073	0018	0	0	false
32	2	230	396	7022	0018	0	0	false
32	3	209	386	607	0018	0	0	false
32	4	208	397	7028	3032	0	0	false
33	0	226	397	7002	0018	0	0	true
33	1	218	388	7017	3032	0	0	false
33	2	237	397	6093	0018	0	0	false
33	3	215	388	6075	3032	0	0	false
33	4	201	396	7007	0018	0	0	false
34	0	226	397	7002	0018	0	0	true
34	1	211	386	7006	0018	0	0	false
34	2	244	399	7004	0018	0	0	false
34	3	209	386	6089	0018	0	0	false
34	4	208	397	7014	3032	0	0	false
35	0	226	397	7002	0018	0	0	true
35	1	218	388	7032	3032	0	0	false
35	2	251	400	7007	0018	0	0	false
35	3	216	388	6092	3032	0	0	false
35	4	201	396	7001	0018	0	0	false
36	0	226	397	7002	0018	0	0	true
36	1	211	386	6078	0018	0	0	false
36	2	258	401	7035	3032	0	0	false
36	3	209	386	6083	0018	0	0	false
36	4	208	397	7029	3032	0	0	false
37	0	226	397	7002	0018	0	0	true
37	1	217	388	7024	3032	0	0	false
37	2	250	400	7002	0018	0	0	false
37	3	215	388	607	3032	0	0	false
37	4	201	396	6075	0018	0	0	false
38	0	219	397	7036	3018	0	0	true
38	1	210	386	7036	0074	0	0	false
38	2	257	401	7067	3019	0	0	false
38	3	209	386	706	0063	0	0	false
38	4	207	397	7049	6023	0	0	false
39	0	212	397	7036	3018	0	0	true
39	1	216	391	7062	1003	0	0	false
39	2	250	401	704	3019	0	0	false
39	3	215	391	7065	0085	0	0	false
39	4	215	397	7062	6019	0	0	false
40	0	204	397	7036	3018	0	0	true
40	1	220	398	7018	1092	0	0	false
40	2	242	400	7063	3019	0	0	false
40	3	220	397	7013	1053	0	0	false
40	4	222	396	7063	6005	0	0	false
41	0	197	396	7036	3018	0	0	true
41	1	217	405	7035	3008	0	0	false
41	2	235	400	7005	3018	0	0	false
41	3	220	404	707	2099	0	0	false
41	4	230	394	7042	3013	0	0	false
42	0	189	396	7036	3018	0	0	true
42	1	210	405	7069	3017	0	0	false
42	2	228	400	7066	3018	0	0	false
42	3	213	405	7052	3018	0	0	false
42	4	222	394	7047	3017	0	0	false
43	0	182	396	7036	3018	0	0	true
43	1	202	405	7071	3018	0	0	false
43	2	220	400	7067	3018	0	0	false
43	3	205	405	704	3018	0	0	false
43	4	215	394	7021	3018	0	0	false
44	0	175	396	7036	3018	0	0	true
44	1	194	404	704	3018	0	0	false
44	2	212	399	7018	3018	0	0	false
44	3	198	404	7029	3018	0	0	false
44	4	208	394	7022	3018	0	0	false
45	0	167	395	7036	3018	0	0	true
45	1	187	404	7019	3018	0	0	false
45	2	205	399	7026	3018	0	0	false
45	3	190	404	7059	3018	0	0	false
45	4	201	394	7065	3018	0	0	false
46	0	160	395	7036	3018	0	0	true
46	1	180	404	7003	3018	0	0	false
46	2	198	399	7002	3018	0	0	false
46	3	183	404	704	3018	0	0	false
46	4	193	393	7059	3018	0	0	false
47	0	153	395	7036	3018	0	0	true
47	1	173	404	7	3018	0	0	false
47	2	191	398	7026	3018	0	0	false
47	3	175	404	7005	3018	0	0	false
47	4	185	393	7025	3018	0	0	false
48	0	145	395	7036	3018	0	0	true
48	1	166	403	7012	3018	0	0	false
48	2	183	398	7007	3018	0	0	false
48	3	168	403	7059	3018	0	0	false
48	4	178	393	7032	3018	0	0	false
49	0	138	394	7036	3018	0	0	true
49	1	159	403	7024	3018	0	0	false
49	2	176	398	7055	3018	0	0	false
49	3	161	403	7027	3018	0	0	false
49	4	171	393	7009	3018	0	0	false
50	0	131	394	7036	3018	0	0	true
50	1	151	403	7026	3018	0	0	false
50	2	169	398	7024	3018	0	0	false
50	3	154	403	7054	3018	0	0	false
50	4	164	392	7001	3018	0	0	false
51	0	123	394	7036	3018	0	0	true
51	1	144	403	7037	3018	0	0	false
51	2	162	397	7003	3018	0	0	false
51	3	146	403	7063	3018	0	0	false
51	4	157	392	7058	3018	0	0	false
52	0	116	394	7036	3018	0	0	true
52	1	137	402	7028	3018	0	0	false
52	2	155	397	7027	3018	0	0	false
52	3	138	402	7029	3018	0	0	false
52	4	149	392	7036	3018	0	0	false
53	0	109	393	7036	3018	0	0	true
53	1	130	402	7061	3018	0	0	false
53	2	147	397	7055	3018	0	0	false
53	3	131	402	7007	3018	0	0	false
53	4	142	392	707	3018	0	0	false
54	0	101	393	7036	3018	0	0	true
54	1	122	402	7047	3018	0	0	false
54	2	140	396	7009	3018	0	0	false
54	3	124	402	7003	3018	0	0	false
54	4	134	391	7039	3018	0	0	false
55	0	94	393	7036	3018	0	0	true
55	1	115	402	7008	3018	0	0	false
55	2	133	396	7046	3018	0	0	false
55	3	117	402	7023	3018	0	0	false
55	4	127	391	7003	3018	0	0	false
56	0	86	393	7036	3018	0	0	true
56	1	107	401	7015	3018	0	0	false
56	2	125	396	7035	3018	0	0	false
56	3	110	401	7017	3018	0	0	false
56	4	120	391	7031	3018	0	0	false
57	0	79	392	7036	3018	0	0	true
57	1	100	401	7052	3018	0	0	false
57	2	118	396	7046	3018	0	0	false
57	3	103	401	7059	3018	0	0	false
57	4	112	391	7064	3018	0	0	false
58	0	72	392	7036	3018	0	0	true
58	1	93	401	7011	3018	0	0	false
58	2	110	395	7011	3018	0	0	false
58	3	95	401	7036	3018	0	0	false
58	4	105	390	703	3018	0	0	false
59	0	64	392	7036	3018	0	0	true
59	1	86	401	7062	3018	0	0	false
59	2	103	395	7027	3018	0	0	false
59	3	88	401	7011	3018	0	0	false
59	4	97	390	7035	3018	0	0	false
60	0	57	392	7036	3018	0	0	true
60	1	78	400	7035	3018	0	0	false
60	2	96	395	7046	3018	0	0	false
60	3	81	400	7037	3018	0	0	false
60	4	90	390	7017	3018	0	0	false
61	0	50	391	7036	3018	0	0	true
61	1	71	400	7058	3018	0	0	false
61	2	89	395	7025	3018	0	0	false
61	3	73	400	7007	3018	0	0	false
61	4	83	389	7003	3018	0	0	false
62	0	42	391	7036	3018	0	0	true
62	1	63	400	7058	3018	0	0	false
62	2	81	394	703	3018	0	0	false
62	3	66	400	7046	3018	0	0	false
62	4	76	389	7049	3018	0	0	false
63	0	35	391	7036	3018	0	0	true
63	1	56	400	7004	3018	0	0	false
63	2	74	394	7012	3018	0	0	false
63	3	59	400	7071	3018	0	0	false
63	4	68	389	706	3018	0	0	false
64	0	28	391	7036	3018	0	0	true
64	1	49	399	7062	3018	0	0	false
64	2	67	394	702	3018	0	0	false
64	3	51	399	7071	3018	0	0	false
64	4	61	389	7012	3018	0	0	false
65	0	23	390	7036	3018	0	0	true
65	1	41	399	7057	3018	0	0	false
65	2	60	394	7051	3018	0	0	false
65	3	43	399	7016	3018	0	0	false
65	4	54	388	7018	3018	0	0	false
66	0	23	390	7036	3018	0	0	true
66	1	33	399	7008	0003	0	0	false
66	2	52	393	7014	3018	0	0	false
66	3	36	399	7028	0003	0	0	false
66	4	46	388	7061	0003	0	0	false
67	0	23	390	7036	3018	0	0	true
67	1	40	399	7052	3018	0	0	false
67	2	45	393	7059	3018	0	0	false
67	3	43	399	7038	3018	0	0	false
67	4	54	388	7063	3018	0	0	false
68	0	27	395	6053	0085	0	0	true
68	1	33	399	6076	4031	0	0	false
68	2	38	393	6086	1021	0	0	false
68	3	36	399	6023	4014	0	0	false
68	4	46	388	6059	3038	0	0	false
69	0	32	400	6053	0085	0	0	true
69	1	30	393	6027	4058	0	0	false
69	2	40	399	6085	101	0	0	false
69	3	33	394	6022	4021	0	0	false
69	4	40	387	6033	3024	0	0	false
70	0	36	405	6053	0085	0	0	true
70	1	29	386	604	0071	0	0	false
70	2	43	405	6038	1002	0	0	false
70	3	30	388	6049	5097	0	0	false
70	4	34	386	604	2096	0	0	false
71	0	40	410	6053	0085	0	0	true
71	1	34	391	6077	0087	0	0	false
71	2	47	411	6041	0096	0	0	false
71	3	36	386	6081	1064	0	0	false
71	4	27	387	6084	2025	0	0	false
72	0	45	415	6053	0085	0	0	true
72	1	39	396	6026	0084	0	0	false
72	2	50	416	6083	0092	0	0	false
72	3	35	393	6045	0081	0	0	false
72	4	23	392	6042	1009	0	0	false
73	0	49	420	6053	0085	0	0	true
73	1	43	400	6083	0085	0	0	false
73	2	54	421	6051	009	0	0	false
73	3	40	397	6078	0085	0	0	false
73	4	26	398	6047	0087	0	0	false
74	0	53	425	6053	0085	0	0	true
74	1	47	406	6084	0085	0	0	false
74	2	58	427	6041	0088	0	0	false
74	3	44	403	6056	0085	0	0	false
74	4	30	403	6069	0085	0	0	false
75	0	58	430	6053	0085	0	0	true
75	1	52	411	6021	0085	0	0	false
75	2	62	431	6037	0087	0	0	false
75	3	49	408	6063	0085	0	0	false
75	4	35	408	603	0085	0	0	false
76	0	62	435	6053	0085	0	0	true
76	1	56	415	6048	0085	0	0	false
76	2	66	436	6032	0086	0	0	false
76	3	53	412	6063	0085	0	0	false
76	4	39	413	6058	0085	0	0	false
77	0	66	439	6053	0085	0	0	true
77	1	60	420	6055	0085	0	0	false
77	2	71	441	605	0086	0	0	false
77	3	57	417	603	0085	0	0	false
77	4	43	418	6024	0085	0	0	false
78	0	71	444	6053	0085	0	0	true
78	1	65	425	605	0085	0	0	false
78	2	75	446	6084	0086	0	0	false
78	3	62	422	6065	0085	0	0	false
78	4	47	422	6081	0085	0	0	false
79	0	75	449	6053	0085	0	0	true
79	1	69	430	6035	0085	0	0	false
79	2	79	451	6063	0085	0	0	false
79	3	66	427	6073	0085	0	0	false
79	4	52	428	6025	0085	0	0	false
80	0	79	454	6053	0085	0	0	true
80	1	73	435	6065	0085	0	0	false
80	2	84	456	6071	0085	0	0	false
80	3	70	432	6073	0085	0	0	false
80	4	56	432	6079	0085	0	0	false
81	0	84	459	6053	0085	0	0	true
81	1	77	440	6071	0085	0	0	false
81	2	88	461	6085	0085	0	0	false
81	3	75	437	6047	0085	0	0	false
81	4	60	437	604	0085	0	0	false
82	0	88	464	6053	0085	0	0	true
82	1	82	445	6034	0085	0	0	false
82	2	93	466	6046	0085	0	0	false
82	3	79	442	6027	0085	0	0	false
82	4	65	442	6034	0085	0	0	false
83	0	92	469	6053	0085	0	0	true
83	1	86	450	6032	0085	0	0	false
83	2	97	471	6026	0085	0	0	false
83	3	83	447	6035	0085	0	0	false
83	4	69	447	6076	0085	0	0	false
84	0	97	474	6053	0085	0	0	true
84	1	90	454	6078	0085	0	0	false
84	2	101	476	6057	0085	0	0	false
84	3	87	452	6049	0085	0	0	false
84	4	73	452	6076	0085	0	0	false
85	0	101	479	6053	0085	0	0	true
85	1	95	459	6083	0085	0	0	false
85	2	105	481	6028	0085	0	0	false
85	3	92	456	6035	0085	0	0	false
85	4	78	457	6053	0085	0	0	false
86	0	105	484	6053	0085	0	0	true
86	1	99	465	6031	0085	0	0	false
86	2	110	486	6062	0085	0	0	false
86	3	96	461	6034	0085	0	0	false
86	4	82	462	6025	0085	0	0	false
87	0	110	488	6053	0085	0	0	true
87	1	103	469	6033	0085	0	0	false
87	2	114	491	6074	0085	0	0	false
87	3	100	466	6066	0085	0	0	false
87	4	86	467	6079	0085	0	0	false
88	0	113	493	6053	0085	0	0	true
88	1	108	474	6062	0085	0	0	false
88	2	118	496	6054	0085	0	0	false
88	3	105	471	6043	0085	0	0	false
88	4	91	472	6061	0085	0	0	false
89	0	113	493	6053	0085	0	0	true
89	1	112	479	6068	3099	0	0	false
89	2	123	498	6056	0095	0	0	false
89	3	109	476	6027	3099	0	0	false
89	4	95	477	6076	3099	0	0	false
90	0	113	493	6053	0085	0	0	true
90	1	108	474	6068	0085	0	0	false
90	2	127	495	6023	1028	0	0	false
90	3	105	471	6036	0085	0	0	false
90	4	91	472	6032	0085	0	0	false
91	0	113	493	6053	0085	0	0	true
91	1	112	479	6038	3099	0	0	false
91	2	128	498	6024	1036	0	0	false
91	3	109	476	6066	3099	0	0	false
91	4	95	476	6036	0085	0	0	false
92	0	113	493	6053	0085	0	0	true
92	1	108	474	6044	0085	0	0	false
92	2	130	495	6027	1048	0	0	false
92	3	104	471	6027	0085	0	0	false
92	4	99	481	6043	3099	0	0	false
93	0	113	493	6053	0085	0	0	true
93	1	112	479	6029	3099	0	0	false
93	2	130	498	6086	1051	0	0	false
93	3	109	476	6056	3099	0	0	false
93	4	95	476	6065	0085	0	0	false
94	0	113	493	6053	0085	0	0	true
94	1	108	474	6024	0085	0	0	false
94	2	131	494	6051	1055	0	0	false
94	3	104	471	6055	0085	0	0	false
94	4	99	481	6049	3099	0	0	false
95	0	122	488	907	5076	0	0	true
95	1	112	479	9073	2015	0	0	false
95	2	131	498	9044	5015	0	0	false
95	3	109	476	9035	1092	0	0	false
95	4	95	476	907	103	0	0	false
96	0	130	483	907	5076	0	0	true
96	1	107	487	9046	5078	0	0	false
96	2	135	489	9063	5037	0	0	false
96	3	105	484	9094	0003	0	0	false
96	4	98	486	9079	0074	0	0	false
97	0	138	478	907	5076	0	0	true
97	1	115	483	1001	5075	0	0	false
97	2	141	482	9026	5051	0	0	false
97	3	115	485	9026	5049	0	0	false
97	4	105	492	10017	0004	0	0	false
98	0	147	473	907	5076	0	0	true
98	1	124	477	10003	5076	0	0	false
98	2	147	475	9038	506	0	0	false
98	3	122	478	10015	5083	0	0	false
98	4	115	493	9095	5092	0	0	false
99	0	155	468	907	5076	0	0	true
99	1	132	472	9089	5076	0	0	false
99	2	155	469	9068	5066	0	0	false
99	3	131	474	9022	5073	0	0	false
99	4	124	489	10014	508	0	0	false
100	0	164	463	907	5076	0	0	true
100	1	141	467	9048	5076	0	0	false
100	2	162	464	10008	507	0	0	false
100	3	139	469	10016	5076	0	0	false
100	4	133	485	9071	5077	0	0	false
101	0	172	459	907	5076	0	0	true
101	1	149	463	9044	5076	0	0	false
101	2	171	458	9064	5072	0	0	false
101	3	148	464	9096	5075	0	0	false
101	4	142	480	9093	5076	0	0	false
102	0	180	454	907	5076	0	0	true
102	1	157	458	9052	5076	0	0	false
102	2	179	453	9087	5073	0	0	false
102	3	156	459	9093	5076	0	0	false
102	4	150	475	10004	5076	0	0	false
103	0	189	449	907	5076	0	0	true
103	1	165	453	9033	5076	0	0	false
103	2	187	448	9038	5074	0	0	false
103	3	165	454	9093	5075	0	0	false
103	4	159	470	9054	5076	0	0	false
104	0	197	444	907	5076	0	0	true
104	1	173	448	10009	5076	0	0	false
104	2	195	443	9057	5075	0	0	false
104	3	173	449	9044	5076	0	0	false
104	4	167	465	10004	5076	0	0	false
105	0	205	439	907	5076	0	0	true
105	1	182	443	9055	5076	0	0	false
105	2	204	438	9039	5075	0	0	false
105	3	182	444	9042	5076	0	0	false
105	4	176	460	9093	5076	0	0	false
106	0	214	434	907	5076	0	0	true
106	1	190	438	9091	5076	0	0	false
106	2	212	433	10003	5075	0	0	false
106	3	190	439	9066	5076	0	0	false
106	4	184	455	904	5076	0	0	false
107	0	222	429	907	5076	0	0	true
107	1	199	433	1001	5076	0	0	false
107	2	220	428	9053	5075	0	0	false
107	3	198	434	9075	5076	0	0	false
107	4	193	450	9068	5076	0	0	false
108	0	231	424	907	5076	0	0	true
108	1	208	428	9042	5076	0	0	false
108	2	229	423	9035	5075	0	0	false
108	3	206	429	9052	5076	0	0	false
108	4	201	445	10001	5076	0	0	false
109	0	239	420	907	5076	0	0	true
109	1	216	424	10012	5076	0	0	false
109	2	237	419	9027	5075	0	0	false
109	3	215	425	9029	5076	0	0	false
109	4	210	440	9095	5076	0	0	false
110	0	247	415	907	5076	0	0	true
110	1	225	419	9035	5076	0	0	false
110	2	245	414	9097	5075	0	0	false
110	3	223	420	10002	5076	0	0	false
110	4	218	435	9044	5076	0	0	false
111	0	256	410	907	5076	0	0	true
111	1	233	414	9073	5076	0	0	false
111	2	253	409	9074	5075	0	0	false
111	3	231	415	9058	5076	0	0	false
111	4	226	430	9098	5076	0	0	false
112	0	264	405	907	5076	0	0	true
112	1	241	409	9037	5076	0	0	false
112	2	262	404	9029	5076	0	0	false
112	3	240	410	9042	5076	0	0	false
112	4	235	425	10016	5076	0	0	false
113	0	273	400	907	5076	0	0	true
113	1	249	404	9029	5076	0	0	false
113	2	270	399	9055	5076	0	0	false
113	3	248	405	906	5076	0	0	false
113	4	244	420	10017	5076	0	0	false
114	0	281	395	907	5076	0	0	true
114	1	257	400	904	5076	0	0	false
114	2	278	395	9038	5076	0	0	false
114	3	256	400	9075	5076	0	0	false
114	4	252	415	9062	5076	0	0	false
115	0	289	390	907	5076	0	0	true
115	1	265	395	9085	5076	0	0	false
115	2	286	390	908	5076	0	0	false
115	3	264	396	908	5076	0	0	false
115	4	261	410	9051	5076	0	0	false
116	0	298	385	907	5076	0	0	true
116	1	274	390	9078	5076	0	0	false
116	2	295	385	10014	5076	0	0	false
116	3	273	391	903	5076	0	0	false
116	4	269	406	10011	5076	0	0	false
117	0	306	380	907	5076	0	0	true
117	1	282	385	10011	5076	0	0	false
117	2	303	380	9026	5076	0	0	false
117	3	281	386	10011	5076	0	0	false
117	4	278	400	10006	5076	0	0	false
118	0	314	376	907	5076	0	0	true
118	1	291	380	9033	5076	0	0	false
118	2	311	375	9052	5076	0	0	false
118	3	290	381	9072	5076	0	0	false
118	4	286	395	10001	5076	0	0	false
119	0	323	371	907	5076	0	0	true
119	1	299	375	9076	5076	0	0	false
119	2	319	370	9054	5076	0	0	false
119	3	298	376	9051	5076	0	0	false
119	4	295	390	9073	5076	0	0	false
120	0	331	366	907	5076	0	0	true
120	1	307	370	9084	5076	0	0	false
120	2	328	366	9042	5076	0	0	false
120	3	306	371	9089	5076	0	0	false
120	4	303	385	10016	5076	0	0	false
121	0	340	361	907	5076	0	0	true
121	1	316	365	9023	5076	0	0	false
121	2	336	361	9064	5076	0	0	false
121	3	315	366	9041	5076	0	0	false
121	4	312	380	9033	5076	0	0	false
122	0	348	356	907	5076	0	0	true
122	1	324	361	9088	5076	0	0	false
122	2	344	356	9086	5076	0	0	false
122	3	323	361	9087	5076	0	0	false
122	4	320	376	10002	5076	0	0	false
123	0	356	351	907	5076	0	0	true
123	1	332	356	9061	5076	0	0	false
123	2	353	351	9035	5076	0	0	false
123	3	332	356	9042	5076	0	0	false
123	4	329	371	9078	5076	0	0	false
124	0	365	346	907	5076	0	0	true
124	1	341	351	9049	5076	0	0	false
124	2	361	346	9069	5076	0	0	false
124	3	340	352	10008	5076	0	0	false
124	4	337	366	9031	5076	0	0	false
125	0	373	341	907	5076	0	0	true
125	1	349	346	9078	5076	0	0	false
125	2	369	341	9094	5076	0	0	false
125	3	348	347	9089	5076	0	0	false
125	4	345	361	9031	5076	0	0	false
126	0	381	336	907	5076	0	0	true
126	1	357	341	9043	5076	0	0	false
126	2	378	336	9072	5076	0	0	false
126	3	357	342	9038	5076	0	0	false
126	4	353	356	9082	5076	0	0	false
127	0	390	332	907	5076	0	0	true
127	1	366	336	9098	5076	0	0	false
127	2	386	332	9099	5076	0	0	false
127	3	365	337	9036	5076	0	0	false
127	4	362	351	9026	5076	0	0	false
128	0	397	328	907	5076	0	0	true
128	1	374	331	10018	5076	0	0	false
128	2	395	327	9077	5076	0	0	false
128	3	373	332	9074	5076	0	0	false
128	4	370	347	10012	5076	0	0	false
129	0	397	328	907	5076	0	0	true
129	1	383	326	9067	2061	0	0	false
129	2	403	322	904	5076	0	0	false
129	3	382	327	9079	2061	0	0	false
129	4	379	342	9052	2061	0	0	false
130	0	397	328	907	5076	0	0	true
130	1	375	331	906	5076	0	0	false
130	2	411	317	9052	5076	0	0	false
130	3	373	332	9048	5076	0	0	false
130	4	370	346	909	5076	0	0	false
131	0	397	328	907	5076	0	0	true
